Categoria	Moneda	RatingVendedor	Duracion	DiaSemana	PrecioInicial	PrecioCierre	Competitiva?	subasta	c2d_RatingVendedor_1	c2d_Duracion_1	c2d_PrecioInicial_1	c2d_PrecioCierre_1	c2d_Competitiva?_1	pred_SpvInstance_1	pred_SpvInstance_2
Collectibles	US	1	5	Fri	0.01	22	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Fri	0.01	23.65	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Business/Industrial	US	5450	3	Sun	0.01	26	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Tue	0.01	26	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3249	5	Mon	0.01	27	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	GBP	2991	7	Thu	0.535	2.14	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Toys/Hobbies	GBP	2991	7	Thu	0.535537	2.16	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Collectibles	US	1	5	Fri	0.01	43	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Tue	0.01	46.02	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	1029	7	Thu	1.25	1.25	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	70	7	Thu	0.894231	1.86	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	US	1	5	Tue	0.01	52.02	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Tue	0.01	61.05	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	US	4	5	Sat	0.01	62	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	GBP	2991	7	Thu	0.535909	3.93	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Music/Movie/Game	GBP	1029	7	Thu	1.25263	1.7	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	GBP	2991	7	Thu	0.535862	5.18	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Computer	US	411	3	Sat	0.99	0.99	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	US	793	3	Sat	0.99	0.99	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	841	5	Mon	0.99	0.99	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Coins/Stamps	GBP	3380	7	Thu	1.77	1.77	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	US	743	3	Sat	1	1	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	US	1317	7	Mon	1	1	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	EUR	2162	7	Thu	1.23	1.23	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Collectibles	EUR	5701	10	Sun	1.23	1.23	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	5701	10	Mon	1.23	1.23	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Toys/Hobbies	GBP	2991	7	Thu	1.77058	1.86	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Music/Movie/Game	GBP	2991	7	Thu	0.535135	6.6	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	US	533	7	Mon	0.01	112.5	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Tue	0.01	112.52	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1386	3	Sat	0.25	4.75	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.7655	2.14	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	2695	7	Sat	0.99	1.25	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	US	1124	7	Tue	1	1.25	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	1029	7	Thu	1.42588	3.03	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	GBP	2991	7	Thu	0.535532	8.39	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Home/Garden	GBP	53	7	Thu	1.76688	2.57	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	2991	7	Thu	1.76688	2.57	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	US	3277	3	Sun	0.99	1.5	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Fri	1.22667	1.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Fri	1.22667	1.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Fri	1.22667	1.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Sat	1.22667	1.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Mon	1.22667	1.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Business/Industrial	EUR	743	10	Fri	1.22667	1.84	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Books	EUR	2163	10	Tue	1.22667	1.84	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	EUR	5701	10	Mon	1.22667	1.84	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Home/Garden	GBP	53	7	Thu	1.76962	2.86	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	2991	7	Thu	0.535636	9.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	GBP	53	7	Thu	1.76911	3.02	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.76453	3.03	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	215	7	Thu	1.76453	3.03	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Coins/Stamps	EUR	1033	10	Fri	1.23077	2.08	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	GBP	53	7	Thu	1.76503	3.12	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.76637	3.39	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	1	5	Fri	0.01	188.33	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	GBP	2991	7	Thu	0.535385	11.6	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Electronics	EUR	1550	7	Sat	1.23	2.46	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Wed	1.23	2.46	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	1550	7	Wed	1.23	2.46	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	2638	10	Tue	1.23	2.46	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Home/Garden	GBP	53	7	Thu	1.76786	3.75	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	1148	3	Thu	1.7685	3.93	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	NO
Music/Movie/Game	GBP	1148	3	Thu	1.7685	3.93	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	NO
Home/Garden	US	841	5	Mon	0.99	2.2	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	118	7	Thu	1.7685	3.93	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	GBP	53	7	Thu	1.76498	3.94	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.7655	4.28	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.7655	4.28	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	1301	5	Fri	1.228	3.07	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	104	7	Mon	1.228	3.07	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	EUR	765	7	Sun	1.228	3.07	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Books	EUR	1386	10	Sat	1.228	3.07	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Books	EUR	15	10	Sun	1.23108	3.09	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	429	3	Thu	2.6626	3.02	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	NO
Home/Garden	GBP	53	7	Thu	1.76677	4.64	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Clothing/Accessories	GBP	77	7	Thu	1.76733	4.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	2.78	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.7655	5.35	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Books	GBP	2731	7	Thu	2.65965	3.57	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Antique/Art/Craft	EUR	1553	10	Tue	1.8327	2.46	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	221	7	Wed	1.23	3.69	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Clothing/Accessories	EUR	41	10	Sun	1.23	3.69	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Clothing/Accessories	EUR	41	10	Sun	1.23	3.69	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Books	EUR	268	10	Sun	1.845	2.46	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	EUR	5701	10	Fri	1.22924	3.7	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	EUR	3057	10	Mon	1.22951	3.75	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	US	841	5	Mon	0.99	3.2	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.76653	5.71	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.76653	5.71	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	US	743	3	Sat	1	3.25	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	NO	NO
Clothing/Accessories	GBP	2991	7	Thu	0.535304	20.52	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	170	7	Fri	1.22857	4.3	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Clothing/Accessories	EUR	1661	7	Wed	1.23011	4.33	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	EUR	104	10	Fri	1.23056	4.43	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	GBP	1954	7	Thu	1.76652	6.62	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	293	10	Thu	1.76652	6.62	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	1148	3	Thu	1.76767	6.66	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	NO
SportingGoods	US	2378	3	Sun	0.01	390	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	4	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Coins/Stamps	US	5564	7	Mon	0.99	4	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Antique/Art/Craft	EUR	18	10	Sun	2.45	2.45	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	884	10	Mon	2.45	2.45	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	884	10	Mon	2.45	2.45	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	3277	3	Sun	2	2	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	1301	5	Fri	1.23	4.92	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	GBP	53	7	Thu	1.76786	7.5	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Pottery/Glass	GBP	107	10	Thu	1.76786	7.5	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	GBP	53	7	Thu	1.76601	7.51	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	4.25	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	US	2162	5	Sun	1.99	2.24	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	1.99	2.24	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	US	3385	7	Sat	1.99	2.24	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Home/Garden	EUR	54	5	Sat	1.22889	5.53	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	1301	7	Sun	1.23077	5.6	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	EUR	1301	7	Sun	1.23043	5.66	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	GBP	17	7	Thu	1.76726	8.39	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	1842	10	Thu	1.76726	8.39	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	US	2696	7	Mon	2	2.34	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	5703	10	Sun	0.5	9.57	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	EUR	2507	7	Fri	2.44554	3.06	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	1545	10	Mon	2.44554	3.06	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Home/Garden	EUR	5350	5	Fri	2.44372	3.07	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	205	7	Fri	2.44372	3.07	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Clothing/Accessories	EUR	569	10	Thu	2.44372	3.07	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	1545	10	Mon	2.44372	3.07	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	US	1124	3	Sun	2	2.5	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	NO	NO
Books	EUR	83	10	Fri	1.23004	6.47	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Coins/Stamps	GBP	3380	7	Thu	3.55252	4.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	841	5	Mon	0.99	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	5.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	17	7	Thu	1.7676	9.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	GBP	1768	7	Thu	1.7676	9.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	NO
Home/Garden	GBP	670	7	Thu	1.76619	9.83	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	US	3385	7	Sat	1.99	2.75	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	US	2695	7	Sat	2	2.75	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	442	10	Wed	1.22909	6.76	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	EUR	5701	10	Mon	1.22909	6.76	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	GBP	88	7	Thu	1.78403	9.83	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	US	3385	7	Sat	1.99	2.8	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	3277	3	Sun	2	2.8	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	EUR	526	10	Tue	1.23036	6.89	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	841	5	Mon	0.99	6.01	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	1545	10	Wed	2.4477	3.69	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	1545	10	Tue	2.4477	3.69	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	5701	10	Wed	2.4477	3.69	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Computer	EUR	863	10	Fri	2.44618	3.7	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	EUR	526	10	Thu	1.22962	7.39	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	EUR	1545	10	Mon	2.44974	3.73	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	920	3	Fri	1.23015	7.59	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	US	3277	3	Sun	0.99	6.27	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Coins/Stamps	EUR	300	10	Wed	2.44486	3.87	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	118	7	Thu	1.76677	11.6	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	EUR	548	10	Tue	1.22958	7.98	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Automotive	EUR	526	10	Wed	1.22923	7.99	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Automotive	EUR	526	10	Sat	1.22923	7.99	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	EUR	433	5	Fri	2.4483	4.06	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
SportingGoods	GBP	118	7	Thu	1.76722	11.96	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	105	7	Thu	4.44312	4.8	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Toys/Hobbies	US	3277	3	Sun	0.99	7	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	205	7	Fri	2.44486	4.3	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Automotive	EUR	526	10	Mon	1.23	8.61	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	EUR	205	7	Fri	2.44966	4.37	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	SI
Toys/Hobbies	US	35	1	Fri	0.01	710	1	SI	_NA_	_1_1.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	EUR	5701	10	Sun	2.44881	4.43	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	17	7	Thu	1.76698	12.94	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	105	7	Thu	4.44581	5.16	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Coins/Stamps	US	1054	5	Mon	0.77	9.38	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	EUR	170	7	Fri	1.22933	9.22	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	US	225	7	Mon	0.01	750	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Clothing/Accessories	EUR	18	10	Sun	1.22933	9.22	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Automotive	EUR	526	10	Fri	1.23036	9.24	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	841	5	Mon	0.99	8	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	118	7	Thu	1.76715	14.28	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	GBP	105	7	Thu	4.44309	5.71	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	EUR	578	10	Mon	2.44656	4.93	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Computer	EUR	113	7	Tue	1.23	9.84	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	GBP	293	10	Thu	4.46094	5.71	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	NO
Toys/Hobbies	EUR	638	10	Sun	1.22943	9.86	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Electronics	US	2956	3	Fri	0.1	81.55	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	GBP	18	7	Thu	2.67818	9.82	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
SportingGoods	GBP	79	7	Thu	1.76661	15.15	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Computer	US	411	5	Mon	0.99	8.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	170	7	Thu	1.22941	10.45	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
SportingGoods	US	2378	1	Fri	0.01	860	1	SI	_NA_	_1_1.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	US	119	10	Sat	0.01	860	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Books	US	3613	7	Sun	2.99	2.99	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Antique/Art/Craft	US	4390	7	Fri	2.99	2.99	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	EUR	842	10	Tue	1.23017	11.01	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Collectibles	EUR	1545	10	Tue	2.44549	5.53	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	EUR	508	7	Sun	1.23	11.07	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	EUR	5701	10	Wed	1.23	11.07	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Toys/Hobbies	EUR	3090	10	Tue	2.44586	5.58	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	SI	SI
Toys/Hobbies	EUR	5827	10	Wed	2.44791	5.72	1	SI	_NA_	_5_10.00	_NA_	_NA_	_2_1.00	NO	SI
Music/Movie/Game	GBP	2991	7	Thu	0.535452	55.33	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	NO	NO
Music/Movie/Game	US	471	5	Mon	0.99	9.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	US	841	5	Mon	0.99	9.5	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
Jewelry	US	743	3	Sat	1	9.72	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	NO	NO
Collectibles	US	2695	7	Sat	3	3.25	1	SI	_NA_	_4_7.00	_NA_	_NA_	_2_1.00	SI	SI
Music/Movie/Game	GBP	1148	3	Thu	1.76715	17.85	1	SI	_NA_	_2_3.00	_NA_	_NA_	_2_1.00	SI	NO
Music/Movie/Game	US	841	5	Mon	0.99	10	1	SI	_NA_	_3_5.00	_NA_	_NA_	_2_1.00	SI	SI
